benchmark,model_key,model_id,model_revision,model_label,model_family,parameter_count,calibration_id,calibration_state,configuration_id,is_selected,feasible,gamma_star,gamma_used,s_rob,negative_log_gamma_star,setpoint_multiplier,q,r,q_final,q_over_r,q_final_over_r,selection_metric,tuning_samples,tuning_repetitions,normalization_protocol_id,protocol_id,coordinates,min_disturbance_margin,min_control_margin,max_condition_number_m,max_condition_number_h,max_norm_s,max_norm_k,bisection_iterations,bisection_converged,controller_path,controller_sha256,selection_path
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_04_qf_02,False,True,31.063127517700195,31.373758792877197,0.032192508607840155,-3.436021505429863,3.0,1.0,1.0,0.1,1.0,0.1,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,33.26531982421875,1.1000477075576782,29.5756778717041,17.32366180419922,36.854434967041016,4.7650580406188965,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_04_qf_02.pt,a9450ee2bfa221dc9cc92f4df47bc0568ac523910fca500d3650519a0d369724,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_04_qf_03,False,True,54.840463399887085,55.388868033885956,0.018234710978063305,-4.004428304692823,3.0,1.0,1.0,0.31622776601683794,1.0,0.31622776601683794,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,60.45068359375,1.3163801431655884,50.726402282714844,12.951311111450195,36.831424713134766,4.762214183807373,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_04_qf_03.pt,089a23910f998ee800bb7a7d10fb2a6dd7ce1f55139e16f41d82f0775866b33a,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_05_qf_00,False,True,50.50063729286194,51.00564366579056,0.019801730306903395,-3.9219859558623194,3.0,3.1622776601683795,1.0,0.01,3.1622776601683795,0.01,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,51.2629280090332,1.0099998712539673,50.59907913208008,38.75658416748047,57.60950469970703,6.984561920166016,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_05_qf_00.pt,8874bdcd4bf995af4f94a0bc7a25bce20a1dae69d6f55d5c8acea0400d1b137d,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_05_qf_01,False,True,50.656187534332275,51.1627494096756,0.019740925021691558,-3.925061385806647,3.0,3.1622776601683795,1.0,0.03162277660168379,3.1622776601683795,0.03162277660168379,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,51.58997344970703,1.031624436378479,50.588714599609375,38.884117126464844,57.60935974121094,6.984539985656738,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_05_qf_01.pt,dae807f8ee3715225335be7ee5760944a57f74e06de37e621193d0ad79c48148,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_05_qf_02,False,True,51.145344972610474,51.65679842233658,0.019552121518302854,-3.9346714808781185,3.0,3.1622776601683795,1.0,0.1,3.1622776601683795,0.1,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,52.749778747558594,1.1000175476074219,50.4373893737793,39.36711502075195,57.6087532043457,6.984476089477539,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_05_qf_02.pt,740177694f540cf3e1428957ba5c060b242fc7942edd13cdf9270adc959834f9,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_05_qf_03,False,True,54.840463399887085,55.388868033885956,0.018234710978063305,-4.004428304692823,3.0,3.1622776601683795,1.0,0.31622776601683794,3.1622776601683795,0.31622776601683794,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,60.45068359375,1.3163801431655884,50.726402282714844,12.951311111450195,57.60517120361328,6.984032154083252,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_05_qf_03.pt,acc035ced896c96f256becea959221901206dc5b09ee9875a3a4f4d19c7865b6,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_06_qf_00,False,True,89.71585631370544,90.6130148768425,0.011146301680533979,-4.496647523941076,3.0,10.0,1.0,0.01,10.0,0.01,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,161.78515625,1.0100001096725464,50.600128173828125,46.11479949951172,79.6270751953125,8.284460067749023,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_06_qf_00.pt,4ad3460df18f0326386d9e063d70fd15330fc50bf23c20c375e655ce72ccb30b,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_06_qf_01,False,True,89.80152010917664,90.6995353102684,0.01113566895954818,-4.497601902883998,3.0,10.0,1.0,0.03162277660168379,10.0,0.03162277660168379,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,162.09762573242188,1.0316234827041626,50.5991325378418,46.14286422729492,79.62705993652344,8.28445816040039,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_06_qf_01.pt,176c0af9d6a9f4a6f18878b84a1f73ae97d5b16ca2a80eb096dfb267c8b3a0fa,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_06_qf_02,False,True,90.05507230758667,90.95562303066254,0.011104316218685165,-4.500421397715651,3.0,10.0,1.0,0.1,10.0,0.1,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,163.0446014404297,1.1000057458877563,50.58992385864258,46.25864791870117,79.62700653076172,8.284448623657227,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_06_qf_02.pt,9428aa14602527dc9c7e69a19bafdfdd0899149110442ed605bfb4e3e6c88a57,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_06_qf_03,False,True,90.72336554527283,91.63059920072556,0.011022518774405249,-4.5078149374535,3.0,10.0,1.0,0.31622776601683794,10.0,0.31622776601683794,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,165.76959228515625,1.3162834644317627,50.5001220703125,46.67951583862305,79.62692260742188,8.284425735473633,24,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_06_qf_03.pt,4aa931962c2ae62fc3b870340eea0abbf8bcf68207f54052168ab83ab93892ca,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_07_qf_00,False,True,159.4904661178589,161.08537077903748,0.00626996725472624,-5.071984146882645,3.0,31.622776601683793,1.0,0.01,31.622776601683793,0.01,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,511.291015625,1.0099999904632568,50.60027313232422,49.08732223510742,132.87205505371094,8.820755004882812,25,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_07_qf_00.pt,71d1811a1a04673ba8ea895b6a8bd027fc3f3eef444f82bcbe0547d5a5e20235,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_07_qf_01,False,True,159.53834056854248,161.1337239742279,0.006268085755664294,-5.072284273078397,3.0,31.622776601683793,1.0,0.03162277660168379,31.622776601683793,0.03162277660168379,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,511.59765625,1.0316226482391357,50.600341796875,49.09434509277344,132.87196350097656,8.820755004882812,25,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_07_qf_01.pt,7aa6fd36b2efe0a06ab2d53bae7e202b40f57e97ede230f80f3c6b765c1804ba,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_07_qf_02,False,True,159.67814922332764,161.2749307155609,0.006262597636959011,-5.07316022196071,3.0,31.622776601683793,1.0,0.1,31.622776601683793,0.1,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,512.5097045898438,1.100001573562622,50.59891891479492,49.117313385009766,132.87191772460938,8.820755004882812,25,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_07_qf_02.pt,58f1abb88a57607188aba3402b59535e66af3e1fad2df8e8bf6d96aa84e34388,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,gpt2_xl,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,GPT-2 XL,gpt2,1557611200,txi95_fluency05_n200_r1,current_candidate,q_07_qf_03,False,True,160.03004908561707,161.63034957647324,0.006248826427997868,-5.0753616043854475,3.0,31.622776601683793,1.0,0.31622776601683794,31.622776601683793,0.31622776601683794,truthfulqa_txi_fluency_composite,200,1,kaz-raw-reduced-covariance-v1,full-reduced-state-9375fe0c3b9727de,raw,514.8274536132812,1.3162455558776855,50.59352111816406,49.201114654541016,132.87217712402344,8.820751190185547,25,True,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/grid/controllers/q_07_qf_03.pt,fca0c4aa1011721c241f6d58ce1afb739f1a29f82f57768a1f1ff8462d2af208,benchmarks/truthfulness/cache/gpt2_xl/calibrations/h_infinity/txi95_fluency05_n200_r1/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_00_qf_00,False,True,0.9036719799041748,0.9127086997032166,1.1065962232291853,0.10128883852573663,2.0,0.01,1.0,0.01,0.01,0.01,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.08837354183197021,1.0101318359375,9.30370807647705,3.693606376647949,1.1781293153762817,0.9257296919822693,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_00_qf_00.pt,4bb884f16ce947c8c75eaa7b6b83d7edac831b9f7fd7b7f6b212b06b2e60d12c,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_00_qf_01,False,True,1.588982343673706,1.6048721671104431,0.6293336134170083,-0.4630937758966874,2.0,0.01,1.0,0.03162277660168379,0.01,0.03162277660168379,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.22078156471252441,1.0100587606430054,11.51069450378418,9.145010948181152,1.4451385736465454,1.138861894607544,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_00_qf_01.pt,ff935be5c51061c2cf1f45d6059aa91633a838704fc91d29b6f253ebc9e8fbc4,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_00_qf_02,False,True,2.735847234725952,2.7632057070732117,0.36551748478754853,-1.0064411629404755,2.0,0.01,1.0,0.1,0.01,0.1,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.18866968154907227,1.0100208520889282,39.89484786987305,24.980083465576172,4.20727014541626,1.8517210483551025,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_00_qf_02.pt,8290b9eb555c0c020ff7f02347c3765a706bf892d5047abe1f57c116e6436522,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_00_qf_03,False,True,4.852664470672607,4.9011911153793335,0.20607235592808135,-1.5795279294943896,2.0,0.01,1.0,0.31622776601683794,0.01,0.31622776601683794,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.4733448326587677,1.0100088119506836,50.02488327026367,12.907423973083496,5.119148254394531,2.3182570934295654,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_00_qf_03.pt,bf01d2fa77ce80126770d0b5485862e0f40f1fee1bc9ee1ea209cb67ab90c5ea,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_01_qf_00,False,True,0.9057104587554932,0.9147675633430481,1.1041056116035879,0.09903560596393014,2.0,0.03162277660168379,1.0,0.01,0.03162277660168379,0.01,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.09213602542877197,1.0101312398910522,8.964615821838379,3.847332000732422,1.2444745302200317,0.9536669850349426,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_01_qf_00.pt,374aaddcb8beadb68dbf13d27c7a82096ae7617f120cbed2132ccce11caa10a4,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_01_qf_01,False,True,1.5900790691375732,1.605979859828949,0.6288995430537803,-0.46378374401303524,2.0,0.03162277660168379,1.0,0.03162277660168379,0.03162277660168379,0.03162277660168379,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.22433829307556152,1.0320487022399902,11.344056129455566,9.17067813873291,1.4929898977279663,1.1517877578735352,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_01_qf_01.pt,77029908e806e68c714e940a1efccc5a279ce64ba050a177dd7fdc5c53193e8f,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_01_qf_02,False,True,2.7364730834960938,2.7638378143310547,0.3654338886178295,-1.0066698954475204,2.0,0.03162277660168379,1.0,0.1,0.03162277660168379,0.1,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.19216346740722656,1.0318206548690796,39.18769073486328,24.66998291015625,4.220856666564941,1.8453524112701416,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_01_qf_02.pt,8cf8e602d55f52d5398c48a4d77974d92c6554f36f31ca052cac85983f50821b,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_01_qf_03,False,True,4.852664470672607,4.9011911153793335,0.20607235592808135,-1.5795279294943896,2.0,0.03162277660168379,1.0,0.31622776601683794,0.03162277660168379,0.31622776601683794,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.4733448326587677,1.031687617301941,50.02488327026367,12.907423973083496,5.153453826904297,2.3182570934295654,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_01_qf_03.pt,9dbfeaac0c3730c2cacaaeb8f87cc1902941e6369a69fb20f2080ca9e5ec42e4,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_02_qf_00,False,True,0.9134292602539062,0.9225635528564453,1.0947755272499478,0.09054934430826014,2.0,0.1,1.0,0.01,0.1,0.01,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.10279600322246552,1.0101293325424194,8.222923278808594,4.448039531707764,1.4995132684707642,1.054851770401001,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_02_qf_00.pt,d4dcacf68c35fabcf796be1b26c6d0ae579a83ab834afccb9cc4c91309b4b11b,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_02_qf_01,False,True,1.5937566757202148,1.609694242477417,0.6274483522072793,-0.46609391860302035,2.0,0.1,1.0,0.03162277660168379,0.1,0.03162277660168379,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.2362823486328125,1.0320465564727783,10.821163177490234,9.25727367401123,1.682823657989502,1.202883005142212,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_02_qf_01.pt,82be18fb6c4da744dc5f0886cb41ad286ddbcd5b6f5a3c9b2c9ac503378501df,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_02_qf_02,False,True,2.738499641418457,2.7658846378326416,0.36516345844107223,-1.0074101943007712,2.0,0.1,1.0,0.1,0.1,0.1,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.20348167419433594,1.1014368534088135,37.06359100341797,23.75061798095703,4.268325328826904,1.8250726461410522,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_02_qf_02.pt,c47b45e9e497ed876dc64727d28326efcb278fa7684cf2389a159b9645fdc8aa,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_02_qf_03,True,True,4.852664470672607,4.9011911153793335,0.20607235592808135,-1.5795279294943896,2.0,0.1,1.0,0.31622776601683794,0.1,0.31622776601683794,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.4733448326587677,1.100628137588501,50.02488327026367,12.907423973083496,5.2651472091674805,2.3182570934295654,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_02_qf_03.pt,380e4f81005ba3956e4642ac6f007e70e95fba1293c32708992dcb91bd57634f,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_03_qf_00,False,True,0.960320234298706,0.9699234366416931,1.041319306085715,0.04048847275033899,2.0,0.31622776601683794,1.0,0.01,0.31622776601683794,0.01,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.04568236321210861,1.010116457939148,20.235261917114258,8.96129322052002,2.4651336669921875,1.4667032957077026,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_03_qf_00.pt,28a27cc0419514688f4c47e0d1d9fdc6b63416d5080c753cffa80db5703b0c7f,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_03_qf_01,False,True,1.6077041625976562,1.6237812042236328,0.6220049827974848,-0.47480717534661265,2.0,0.31622776601683794,1.0,0.03162277660168379,0.31622776601683794,0.03162277660168379,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.281832218170166,1.0320390462875366,9.233860969543457,9.824946403503418,2.457967519760132,1.4098389148712158,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_03_qf_01.pt,3507916f0e5abd0ec5ccba7f0896ca972cf87fe35fefc27086f55523fffd22d2,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_03_qf_02,False,True,2.745288610458374,2.7727414965629578,0.3642604264595089,-1.0098862098566213,2.0,0.31622776601683794,1.0,0.1,0.31622776601683794,0.1,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.24145936965942383,1.1014297008514404,31.391368865966797,21.427043914794922,4.46365213394165,1.7607312202453613,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_03_qf_02.pt,29c8f172245cc60b3f07fa63be3a15ff7781f3dbdf2c8ef9dfe0967a97db063a,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
truthfulness,llama31_8b,meta-llama/Meta-Llama-3-8B,8cde5ca8380496c9a6cc7ef3a8b46a0372a1d920,Llama-3-8B,llama,8030261248,txi_fluency_95_05,current_candidate,q_03_qf_03,False,True,4.852664470672607,4.9011911153793335,0.20607235592808135,-1.5795279294943896,2.0,0.31622776601683794,1.0,0.31622776601683794,0.31622776601683794,0.31622776601683794,truthfulqa_txi_fluency_composite,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-ae57d472c806cfc2,raw,0.4733448326587677,1.3208039999008179,50.02488327026367,12.907423973083496,5.647471904754639,2.3182570934295654,24,True,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/grid/controllers/q_03_qf_03.pt,9974cc4d0416606ac2328681c10117bfe4e806038971fcaca35cc3a5c0e92156,benchmarks/truthfulness/cache/llama8b/calibrations/h_infinity/txi_fluency_95_05/selection.json
